Cryo,Map Resolution,PDB,Peak Level,Size Cutoff >,Cryo Type,vTree#,numOfVoxels,numberOfNeighbors,neighbor trees,Max Density,MinDensity,AvgDensity,stdDensity,Percentage of voxels within 1 std,Percentage of voxels within 2 std,PCA_EigenValue1,PCA_EigenValue2,PCA_EigenValue3,PCA Thickness Ratio ev1/ev2,PCA Thickness Ratio ev2/ev3,Structure Tensor Helix (Percentage),Structure Tensor Sheet (Percentage),Percentage of voxels with density less than average,Radius of Gyration,Width,Hlx overlap (percentage),Strand overlap (percentage),Loop overlap (percentage),Unknown (percentage) - most likely outside protein model (noise),Label
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,3,817,7,1 16 18 24 42 51 60,0.48,0.25,0.36,0.04,0.67,0.95,67.84,9.65,5.67,7.03,1.7,0.44,0.56,0.53,9.2,3.68145,0,0.79,0.2,0.01,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,1,1992,10,3 7 9 16 32 37 41 42 44 51,0.58,0.22,0.37,0.05,0.71,0.95,107.3,35.1,13.81,3.06,2.54,0.45,0.55,0.55,12.6,5.97753,0,0.97,0.03,0.01,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,16,219,6,1 3 9 10 24 32,0.56,0.31,0.39,0.06,0.66,0.95,8.28,4.85,1.94,1.71,2.5,0.51,0.49,0.57,4,5.97753,0.01,0.99,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,17,218,4,10 30 33 68,0.5,0.23,0.36,0.05,0.72,0.95,7.31,4.7,2.76,1.56,1.7,0.49,0.51,0.52,3.9,4.15324,0,0.99,0,0.01,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,4,635,4,2 34 49 53,0.45,0.21,0.3,0.04,0.68,0.97,55.31,11.22,3.89,4.93,2.88,0.5,0.5,0.54,8.5,6.56685,0,0.74,0.26,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,13,284,7,15 19 22 29 52 55 88,0.66,0.29,0.43,0.07,0.68,0.95,13.25,8.15,1.5,1.63,5.42,0.46,0.54,0.54,4.9,4.00216,0,0.92,0.08,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,12,290,5,2 35 36 77 79,0.36,0.16,0.23,0.03,0.72,0.95,19.43,6.08,2.65,3.19,2.3,0.38,0.62,0.56,5.4,8.94911,0.06,0.94,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,5,497,5,20 22 25 28 57,0.6,0.25,0.41,0.07,0.62,0.96,16.7,12.62,2.52,1.32,5,0.43,0.57,0.52,5.7,4.15324,0,0.99,0,0.01,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,7,461,5,1 6 18 39 53,0.38,0.18,0.3,0.04,0.73,0.93,72.62,12.54,3.05,5.79,4.12,0.4,0.6,0.46,9.5,3.33,0.39,0.48,0.09,0.04,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,10,320,7,6 16 17 30 50 68 76,0.52,0.26,0.38,0.06,0.7,0.94,20.67,3.9,2.21,5.31,1.76,0.43,0.57,0.56,5.3,6.47236,0,0.76,0.24,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,38,130,3,9 75 76,0.43,0.17,0.33,0.06,0.68,0.95,8.73,1.77,1.31,4.94,1.34,0.5,0.5,0.48,3.5,4.57665,0,0.95,0,0.05,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,39,121,2,7 18,0.41,0.28,0.33,0.03,0.63,0.98,4.55,2.25,1.92,2.03,1.17,0.42,0.58,0.52,3,2.71893,0,1,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,11,293,4,19 23 33 54,0.52,0.23,0.39,0.07,0.67,0.97,19.9,3.04,1.93,6.55,1.57,0.53,0.47,0.51,5.1,5.97753,0,0.18,0.64,0.18,Loop
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,6,463,3,7 10 62,0.45,0.13,0.29,0.05,0.75,0.93,23.31,8.7,4.92,2.68,1.77,0.4,0.6,0.56,6.2,7.44611,0.09,0.71,0.14,0.06,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,76,11,2,10 38,0.39,0.31,0.35,0.02,0.64,1,1,0.57,0.22,1.75,2.6,0.55,0.45,0.55,1.4,1.92258,0,1,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,62,31,2,6 56,0.31,0.22,0.27,0.03,0.58,1,2.45,1,0.47,2.45,2.14,0.39,0.61,0.52,2,3.33,0,0.45,0.52,0.03,Loop
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,63,29,3,19 29 54,0.44,0.33,0.38,0.03,0.72,1,1.42,0.98,0.8,1.45,1.23,0.31,0.69,0.52,1.9,2.71893,0,0.03,0.97,0,Loop
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,77,10,2,2 12,0.24,0.2,0.22,0.01,0.6,1,1.02,0.39,0.33,2.61,1.18,0.7,0.3,0.6,1.3,1.56978,0,0.9,0,0.1,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,49,63,2,4 53,0.3,0.16,0.23,0.03,0.67,0.98,2.78,1.5,0.94,1.86,1.59,0.21,0.79,0.56,2.4,3.84515,0,0,0.02,0.98,Unknown
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,61,31,1,37,0.32,0.2,0.27,0.03,0.65,0.97,3.29,0.69,0.54,4.75,1.29,0.55,0.45,0.55,2.2,1.92258,0,0.26,0.65,0.1,Loop
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,75,12,3,9 24 38,0.37,0.32,0.35,0.02,0.58,1,0.78,0.66,0.31,1.19,2.13,0.58,0.42,0.42,1.4,1.56978,0,1,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,74,13,0,,0.25,0.16,0.19,0.03,0.69,1,1.6,0.68,0.32,2.36,2.14,0.54,0.46,0.54,1.6,1.56978,0,0,0,1,Unknown
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,60,36,1,3,0.37,0.24,0.3,0.03,0.61,1,2.8,1.4,0.53,2.01,2.65,0.33,0.67,0.5,2.2,1.56978,0,0.92,0,0.08,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,48,67,4,8 20 25 40,0.47,0.29,0.36,0.04,0.67,0.97,2.78,2.09,0.83,1.33,2.51,0.42,0.58,0.55,2.5,3.68145,0,0.54,0.45,0.01,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,64,27,1,14,0.3,0.22,0.26,0.02,0.63,1,1.59,0.92,0.45,1.74,2.05,0.48,0.52,0.44,1.8,2.71893,0,0,1,0,Loop
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,70,19,0,,0.29,0.17,0.24,0.03,0.68,0.95,1.74,0.59,0.46,2.94,1.28,0.47,0.53,0.47,1.7,2.48204,0,0,0,1,Unknown
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,58,39,1,42,0.37,0.23,0.3,0.03,0.72,0.95,2.85,0.99,0.54,2.88,1.83,0.72,0.28,0.54,2.2,2.71893,0,0.67,0,0.33,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,59,38,2,2 21,0.22,0.14,0.19,0.02,0.68,0.95,5.97,0.8,0.44,7.46,1.81,0.68,0.32,0.61,2.7,2.22,0,0.11,0,0.89,Unknown
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,71,16,1,2,0.26,0.2,0.23,0.02,0.81,0.94,1.57,0.54,0.31,2.91,1.75,0.44,0.56,0.56,1.6,1.92258,0,0.88,0,0.13,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,65,25,0,,0.37,0.21,0.32,0.04,0.72,0.92,2.59,0.81,0.37,3.21,2.21,0.52,0.48,0.4,2,3.33,0,0.92,0,0.08,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,73,16,1,56,0.23,0.17,0.21,0.02,0.56,1,1.51,0.46,0.37,3.28,1.24,0.56,0.44,0.5,1.6,1.56978,0,0.75,0,0.25,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,67,21,0,,0.26,0.18,0.23,0.02,0.62,0.95,1.81,0.78,0.31,2.31,2.57,0.57,0.43,0.57,1.8,2.71893,0,0,0,1,Unknown
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,66,24,0,,0.25,0.19,0.21,0.02,0.63,0.96,1.4,0.95,0.46,1.47,2.06,0.54,0.46,0.54,1.7,2.48204,0,0.92,0,0.08,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,72,16,1,2,0.27,0.2,0.23,0.02,0.5,1,1.31,0.69,0.25,1.9,2.72,0.31,0.69,0.5,1.6,1.92258,0,1,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,57,45,3,5 22 45,0.52,0.27,0.37,0.06,0.69,0.96,3.25,1.1,0.7,2.95,1.58,0.76,0.24,0.58,2.3,3.33,0,0.04,0.91,0.04,Loop
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,43,84,2,15 27,0.44,0.21,0.36,0.07,0.65,0.96,9.64,2.14,0.68,4.51,3.13,0.38,0.62,0.49,3.6,3.33,0,0.27,0,0.73,Unknown
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,42,84,4,1 3 51 58,0.41,0.24,0.32,0.04,0.64,0.95,3.88,2.65,1.09,1.46,2.44,0.45,0.55,0.5,2.8,3.13955,0,0.98,0,0.02,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,56,47,2,62 73,0.31,0.19,0.24,0.03,0.66,0.98,2.63,1.6,0.51,1.65,3.14,0.3,0.7,0.47,2.2,2.71893,0,1,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,68,21,2,10 17,0.36,0.28,0.32,0.02,0.67,0.95,1.3,0.81,0.48,1.6,1.7,0.24,0.76,0.57,1.7,1.92258,0,1,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,40,113,3,8 23 48,0.59,0.33,0.42,0.06,0.62,0.96,5.09,2.2,1.33,2.31,1.66,0.43,0.57,0.56,3,3.84515,0,0.65,0.35,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,54,52,5,11 19 23 44 63,0.47,0.32,0.38,0.04,0.65,0.96,2.94,1.53,0.58,1.92,2.62,0.4,0.6,0.54,2.3,2.71893,0,0.44,0.56,0,Loop
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,55,49,4,13 22 28 52,0.54,0.35,0.43,0.05,0.59,0.98,2.34,1.62,0.79,1.44,2.06,0.04,0.96,0.49,2.3,2.71893,0,1,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,41,101,2,1 37,0.45,0.28,0.35,0.04,0.62,0.97,5.31,1.8,1.33,2.95,1.35,0.5,0.5,0.51,3,5.65991,0,0.99,0,0.01,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,69,20,0,,0.23,0.16,0.2,0.02,0.7,0.95,1.34,0.9,0.36,1.49,2.47,0.35,0.65,0.45,1.7,1.92258,0,1,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,45,76,1,57,0.42,0.22,0.31,0.05,0.74,0.96,5.11,1.51,0.78,3.38,1.95,0.63,0.37,0.54,2.8,3.51013,0,0,0.88,0.12,Loop
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,51,58,4,1 3 26 42,0.38,0.26,0.32,0.03,0.66,0.97,4.91,1.1,0.77,4.48,1.43,0.64,0.36,0.55,2.7,2.71893,0,1,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,50,63,1,10,0.47,0.25,0.35,0.05,0.68,0.97,3,1.53,0.82,1.96,1.86,0.43,0.57,0.56,2.4,3.33,0,0.62,0.38,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,44,77,3,1 23 54,0.4,0.24,0.34,0.04,0.7,0.97,5.4,1.29,0.86,4.2,1.49,0.61,0.39,0.47,2.8,2.71893,0,0,1,0,Loop
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,52,58,5,13 27 28 55 88,0.52,0.34,0.41,0.05,0.64,0.97,2.02,1.63,1.08,1.24,1.5,0.16,0.84,0.64,2.3,3.33,0,1,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,46,75,3,2 21 35,0.28,0.18,0.23,0.02,0.73,0.92,5.88,1.44,0.9,4.08,1.6,0.49,0.51,0.6,2.9,2.71893,0.17,0.83,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,47,68,1,24,0.37,0.23,0.31,0.03,0.68,0.97,2.47,1.88,1.25,1.31,1.51,0.37,0.63,0.49,2.4,4.15324,0,0.81,0,0.19,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,53,54,3,4 7 49,0.23,0.14,0.19,0.03,0.57,1,3.18,2.14,0.63,1.48,3.42,0.39,0.61,0.5,2.5,2.48204,0,0,0.26,0.74,Unknown
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,34,141,2,4 21,0.42,0.22,0.3,0.05,0.65,0.96,6.07,3.07,1.43,1.98,2.14,0.56,0.44,0.55,3.3,2.71893,0,0.99,0,0.01,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,20,193,4,5 8 25 48,0.6,0.3,0.42,0.07,0.67,0.96,10.76,3.55,1.29,3.03,2.75,0.39,0.61,0.56,4,5.65991,0,1,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,21,189,5,2 34 35 46 59,0.36,0.21,0.26,0.03,0.67,0.95,9.21,4.56,2.11,2.02,2.16,0.48,0.52,0.54,4.1,5.65991,0.01,0.82,0,0.17,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,35,139,5,12 21 36 46 78,0.38,0.18,0.25,0.05,0.68,0.95,4.23,4.07,1.44,1.04,2.82,0.52,0.48,0.58,3.2,4.83838,0.58,0.41,0,0.01,Helix
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,8,417,5,15 20 29 40 48,0.63,0.3,0.45,0.08,0.67,0.96,27.39,9.48,2.87,2.89,3.3,0.56,0.44,0.55,6.4,3.33,0,0.98,0.02,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,23,184,4,11 40 44 54,0.55,0.26,0.38,0.07,0.66,0.96,8.46,4,1.75,2.12,2.28,0.52,0.48,0.58,3.9,4.15324,0,0,0.97,0.03,Loop
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,37,131,3,1 41 61,0.45,0.2,0.32,0.05,0.66,0.95,7.18,2.43,1.82,2.95,1.34,0.37,0.63,0.56,3.5,3.51013,0,0.82,0.18,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,36,135,4,2 12 35 86,0.34,0.19,0.25,0.03,0.67,0.97,5.45,2.74,1.32,1.99,2.08,0.53,0.47,0.59,3.2,3.13955,0.25,0.7,0.04,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,22,188,5,5 13 28 55 57,0.58,0.31,0.44,0.06,0.63,0.96,7.84,2.58,2.11,3.04,1.22,0.39,0.61,0.55,3.6,5.65991,0,0.91,0.06,0.03,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,9,321,7,1 16 24 30 32 38 75,0.62,0.28,0.4,0.07,0.71,0.94,11.45,7.73,1.87,1.48,4.14,0.46,0.54,0.6,4.7,5.76773,0,1,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,26,172,1,51,0.38,0.17,0.25,0.05,0.67,0.97,6.46,3.35,1.7,1.93,1.97,0.38,0.62,0.53,3.5,4.15324,0,0.52,0,0.48,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,32,154,3,1 9 16,0.33,0.23,0.31,0.03,0.73,0.93,15.18,3.6,0.87,4.21,4.13,0.38,0.62,0.49,4.5,9.99,0,0.73,0,0.27,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,33,146,3,11 17 19,0.47,0.31,0.38,0.04,0.62,0.97,7.84,2.18,1.57,3.6,1.39,0.62,0.38,0.49,3.5,4.15324,0,0.92,0.01,0.06,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,27,170,2,43 52,0.66,0.28,0.42,0.09,0.68,0.95,7.38,2.39,2.22,3.09,1.08,0.19,0.81,0.55,3.5,3.68145,0,0.12,0.83,0.05,Loop
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,31,157,0,,0.39,0.18,0.27,0.05,0.66,0.96,5.45,2.75,2.65,1.98,1.04,0.28,0.72,0.59,3.4,6.47236,0,0,1,0,Loop
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,25,173,3,5 20 48,0.65,0.24,0.4,0.08,0.68,0.95,12.01,2.6,1.32,4.63,1.97,0.46,0.54,0.56,4.1,7.19362,0,0.74,0.26,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,19,201,6,11 13 29 33 54 63,0.57,0.32,0.41,0.05,0.66,0.96,11,3.08,1.76,3.57,1.75,0.5,0.5,0.56,4.1,7.69031,0,0.97,0.03,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,18,208,4,3 7 14 39,0.44,0.24,0.34,0.04,0.72,0.95,11.25,3.81,1.46,2.96,2.6,0.38,0.63,0.58,4.1,8.94911,0.25,0.46,0.24,0.04,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,24,175,5,3 9 16 47 75,0.5,0.28,0.36,0.05,0.69,0.95,6.33,3.12,2.08,2.03,1.5,0.28,0.72,0.58,3.5,6.37646,0,1,0,0,Sheet
ProteinSet/emd-5577_P.mrc,5,ProteinSet/3j2w.pdb,0.95,9,Authentic,30,160,3,9 10 17,0.51,0.26,0.36,0.06,0.66,0.96,5.85,2.53,2.18,2.31,1.16,0.41,0.59,0.57,3.3,2.71893,0,0.62,0.38,0,Sheet
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,21,86,1,22,0.55,0.37,0.48,0.05,0.66,0.97,12.42,2.21,1.15,5.61,1.93,0.79,0.21,0.52,4,1.89505,0.03,0,0,0.97,Unknown
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,20,117,3,3 5 17,0.62,0.47,0.54,0.04,0.6,0.98,6.58,3.76,1.8,1.75,2.09,0.87,0.13,0.49,3.6,4.02,1,0,0,0,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,22,51,2,5 21,0.71,0.51,0.59,0.05,0.65,0.98,3.98,2.62,1.16,1.52,2.26,0.43,0.57,0.61,2.9,1.89505,0.63,0.04,0,0.33,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,23,49,1,2,0.51,0.39,0.45,0.03,0.57,1,4.34,2.06,1.16,2.11,1.78,0.61,0.39,0.43,2.8,3.28232,0,0.45,0.55,0,Loop
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,8,255,3,6 16 18,0.6,0.4,0.49,0.04,0.64,0.97,15.53,4.81,2.94,3.23,1.63,0.45,0.55,0.54,4.9,6.28516,1,0,0,0,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,24,36,1,10,0.63,0.51,0.57,0.03,0.61,0.97,2.58,1.37,1.22,1.89,1.12,0.19,0.81,0.56,2.3,4.02,0,1,0,0,Sheet
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,18,145,3,8 15 16,0.49,0.37,0.42,0.03,0.67,0.96,7.64,3.95,2.18,1.94,1.82,0.31,0.69,0.54,3.8,3.28232,1,0,0,0,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,19,133,2,9 14,0.58,0.4,0.48,0.05,0.61,0.99,4.95,3.63,3.22,1.36,1.13,0.96,0.04,0.53,3.5,4.83144,1,0,0,0,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,25,11,0,,0.44,0.34,0.41,0.03,0.91,0.91,1.63,1.08,0.26,1.5,4.18,0.18,0.82,0.45,1.7,1.89505,0,0,0,1,Unknown
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,9,249,2,12 19,0.6,0.39,0.49,0.05,0.6,0.99,12.16,6.39,3.01,1.9,2.12,0.43,0.57,0.52,4.7,5.01382,0.92,0,0,0.08,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,4,309,1,14,0.63,0.36,0.5,0.06,0.65,0.97,22.79,6.53,1.98,3.49,3.29,0.75,0.25,0.51,5.7,6.14065,0.99,0,0,0.01,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,14,202,2,4 19,0.62,0.41,0.51,0.05,0.61,0.99,10.74,4.23,2.86,2.54,1.48,0.98,0.02,0.52,4.3,6.14065,1,0,0,0,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,15,193,3,6 16 18,0.54,0.37,0.45,0.04,0.64,0.96,12.1,7.33,1.76,1.65,4.17,0.6,0.4,0.56,4.7,6.56463,0.96,0,0,0.04,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,5,291,3,13 20 22,0.8,0.5,0.62,0.07,0.66,0.96,22.92,4.78,3.14,4.79,1.52,0.77,0.23,0.57,5.6,4.02,0.96,0.02,0,0.02,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,7,271,1,10,0.65,0.51,0.59,0.03,0.67,0.97,12.35,9.16,2.16,1.35,4.25,0.48,0.52,0.47,4.9,6.28516,0,0.92,0.08,0,Sheet
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,17,152,2,1 20,0.62,0.49,0.55,0.03,0.65,0.96,7.71,4.68,2.07,1.65,2.26,0.34,0.66,0.51,3.9,4.44428,0.98,0.02,0,0,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,16,152,3,8 15 18,0.46,0.32,0.42,0.02,0.7,0.95,9.41,4.5,2.06,2.09,2.18,0.28,0.72,0.48,4.1,4.23745,0.98,0,0,0.02,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,6,271,2,8 15,0.58,0.42,0.49,0.04,0.64,0.97,17.39,5.35,3.51,3.25,1.53,0.66,0.34,0.55,5.2,4.02,1,0,0,0,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,2,678,2,1 23,0.73,0.37,0.55,0.07,0.66,0.96,44.26,20.16,3.05,2.2,6.61,0.54,0.46,0.53,8.3,5.01382,0,0.93,0.04,0.03,Sheet
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,12,226,2,9 11,0.7,0.43,0.54,0.06,0.62,0.97,14.37,4.46,2.51,3.22,1.78,0.9,0.1,0.56,4.7,4.02,1,0,0,0,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,13,206,3,3 5 11,0.78,0.48,0.61,0.07,0.63,0.98,15.87,3.97,2.24,4,1.77,1,0,0.53,4.8,4.6419,1,0,0,0,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,3,317,3,1 13 20,0.72,0.37,0.54,0.07,0.74,0.94,19.24,8.18,3.69,2.35,2.22,0.59,0.41,0.6,5.7,5.01382,0.75,0.22,0.03,0,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,1,1252,3,2 3 17,0.67,0.41,0.57,0.05,0.64,0.97,85.52,31.67,6.36,2.7,4.98,0.46,0.54,0.52,11.2,5.01382,0,0.99,0,0,Sheet
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,11,238,2,12 13,0.81,0.48,0.61,0.08,0.62,0.97,16.33,3.93,2.68,4.16,1.46,0.94,0.06,0.56,4.9,4.6419,1,0,0,0,Helix
ProteinSet/EMD-2860_L.mrc,8.2,ProteinSet/5afu.pdb,0.95,9,Authentic,10,242,2,7 24,0.68,0.52,0.6,0.03,0.71,0.94,10.3,5.8,3.2,1.78,1.81,0.41,0.59,0.55,4.5,5.84092,0,0.96,0.04,0,Sheet
